val,class
-0.048805,defect
-0.087883,defect
0.010024,defect
0.016446,defect
-0.056225,defect
-0.044993,defect
0.01258,defect
0.085818,defect
-0.052196,defect
0.015121,defect
-0.007416,defect
-0.040492,defect
-0.051897,defect
-0.007778,defect
0.013601,defect
-0.106446,defect
-0.121345,defect
0.042082,defect
0.056792,defect
-0.024461,defect
-0.030127,defect
0.052826,defect
0.038808,defect
-0.055387,defect
0.054324,defect
0.020313,defect
-0.109437,defect
-0.083515,defect
0.055453,defect
0.104719,defect
-0.05867,defect
-0.085589,defect
0.026287,defect
0.073651,defect
-0.015676,defect
-0.059581,defect
-0.01382,defect
-0.063534,defect
0.021,defect
0.01157,defect
-0.059481,defect
-0.055214,defect
-0.014045,defect
0.019111,defect
-0.033121,defect
-0.033874,defect
0.144893,defect
-0.068506,defect
-0.091323,defect
0.071532,defect
-0.012849,defect
-0.035351,defect
-0.144558,defect
0.113033,defect
-0.030242,defect
-0.106544,defect
0.0344,defect
0.019987,defect
0.054009,defect
-0.054651,defect
-0.04825,defect
-0.052695,defect
0.055511,defect
-0.002914,defect
-0.10667,defect
-0.068031,defect
0.047136,defect
0.051876,defect
-0.118268,defect
0.079051,defect
0.08235,defect
-0.020306,defect
-0.133663,defect
-0.069769,defect
0.208472,defect
-0.047067,defect
-0.109349,defect
-0.012565,defect
0.14571,defect
0.010821,defect
-0.105483,defect
0.034481,defect
0.112955,defect
-0.003206,defect
-0.142308,defect
-0.002239,defect
0.039899,defect
0.014211,defect
-0.092498,defect
0.038945,defect
0.010565,defect
0.00555,defect
0.003973,defect
-0.009299,defect
0.002745,defect
-0.003564,defect
0.076787,defect
-0.054817,defect
-0.006672,defect
0.01401,defect
-0.014318,defect
-0.007044,defect
0.010487,defect
-0.038671,defect
0.025545,defect
-0.027264,defect
-0.057429,defect
0.160523,defect
-0.032295,defect
-0.104721,defect
-0.071308,defect
0.110343,defect
0.06588,defect
-0.157165,defect
-0.063008,defect
0.074335,defect
0.162312,defect
-0.079056,defect
-0.033583,defect
0.072407,defect
0.009067,defect
-0.073326,defect
-0.082167,defect
0.080604,defect
0.040342,defect
-0.049345,defect
-0.076741,defect
0.138425,defect
0.035482,defect
-0.08826,defect
-0.034381,defect
0.104052,defect
0.06756,defect
-0.161507,defect
0.054805,defect
0.163953,defect
-0.047595,defect
-0.149555,defect
0.13241,defect
0.031489,defect
-0.073697,defect
0.007811,defect
0.105953,defect
-0.012156,defect
-0.081988,defect
0.108194,defect
0.017768,defect
-0.064786,defect
-0.013696,defect
0.097598,defect
0.02887,defect
-0.076175,defect
-0.018078,defect
0.040556,defect
-0.00662,defect
-0.031337,defect
-0.021892,defect
0.094076,defect
0.054698,defect
-0.046295,defect
-0.088642,defect
0.084599,defect
0.048063,defect
-0.063642,defect
-0.017854,defect
0.040925,defect
0.086614,defect
-0.085316,defect
0.042181,defect
-0.027839,defect
0.042749,defect
0.039547,defect
0.000467,defect
0.004649,defect
-0.010733,defect
0.005818,defect
-0.047089,defect
0.072511,defect
0.04534,defect
-0.014772,defect
-0.087293,defect
0.039375,defect
-0.004633,defect
0.003749,defect
-0.057739,defect
0.101023,defect
0.099553,defect
-0.032863,defect
0.018683,defect
-0.072815,defect
0.089861,defect
-0.040563,defect
-0.025189,defect
0.014012,defect
0.039693,defect
0.019167,defect
-0.053931,defect
0.057068,defect
0.061297,defect
-0.0397,defect
-0.011773,defect
0.04416,defect
-0.125415,defect
0.052057,defect
0.074406,defect
-0.050495,defect
0.045147,defect
0.052368,defect
-0.009427,defect
-0.062203,defect
0.008383,defect
0.080575,defect
-0.199605,defect
0.001412,defect
0.151403,defect
-0.051199,defect
0.046745,defect
-0.027164,defect
0.037464,defect
0.02906,defect
0.044955,defect
-0.130597,defect
0.057465,defect
0.206678,defect
-0.137229,defect
-0.010719,defect
-0.023901,defect
0.044776,defect
0.004317,defect
-0.091022,defect
0.02768,defect
0.051223,defect
0.017855,defect
-0.058785,defect
0.020836,defect
0.095342,defect
0.003637,defect
-0.06585,defect
0.015859,defect
0.062612,defect
-0.027104,defect
0.019932,defect
0.089197,defect
-0.10887,defect
0.016929,defect
0.051326,defect
0.068794,defect
-0.032286,defect
-0.072728,defect
0.017765,defect
6e-05,defect
-0.026995,defect
-0.106565,defect
0.121182,defect
0.011704,defect
-0.022286,defect
0.131271,defect
0.091316,defect
-0.047486,defect
-0.029899,defect
0.017023,defect
-0.054648,defect
-0.069408,defect
0.050556,defect
-0.025403,defect
-0.050854,defect
0.071507,defect
0.100048,defect
0.025429,defect
-0.011964,defect
0.065687,defect
-0.040315,defect
0.074169,defect
-0.073988,defect
-0.008083,defect
0.128177,defect
-0.033562,defect
-0.030986,defect
0.060425,defect
0.063058,defect
-0.082856,defect
0.079314,defect
0.113975,defect
-0.020657,defect
-0.010772,defect
0.004036,defect
0.056182,defect
-0.035685,defect
-0.10597,defect
0.033478,defect
0.018431,defect
-0.04199,defect
-0.035471,defect
0.08697,defect
0.056338,defect
-0.007399,defect
0.053582,defect
0.08903,defect
-0.1042,defect
-0.107705,defect
0.101621,defect
0.012689,defect
-0.032609,defect
0.000945,defect
0.160845,defect
0.040785,defect
-0.074804,defect
-0.030327,defect
0.08828,defect
0.012014,defect
-0.136391,defect
0.026701,defect
0.044157,defect
0.012346,defect
-0.047704,defect
0.057702,defect
0.076085,defect
-0.057644,defect
0.055266,defect
0.060826,defect
0.007552,defect
-0.005654,defect
-0.001413,defect
0.047191,defect
-0.01213,defect
0.118264,defect
0.046913,defect
-0.085046,defect
0.051152,defect
0.069695,defect
0.010767,defect
-0.133154,defect
0.035713,defect
0.160186,defect
-0.083623,defect
-0.139781,defect
0.085731,defect
0.175502,defect
-0.12592,defect
-0.058587,defect
0.137132,defect
0.115444,defect
-0.044396,defect
-0.057775,defect
0.128489,defect
0.033107,defect
-0.007807,defect
-0.022222,defect
0.022307,defect
0.048991,defect
-0.041993,defect
-0.079282,defect
0.044085,defect
0.042107,defect
-0.026815,defect
-0.01202,defect
0.039511,defect
0.006079,defect
-0.025296,defect
0.057659,defect
0.030656,defect
-0.025974,defect
0.06407,defect
0.070452,defect
-0.080009,defect
-0.008861,defect
0.018312,defect
-0.024273,defect
0.003198,defect
0.013948,defect
0.051265,defect
0.028998,defect
0.002025,defect
0.048931,defect
-0.023866,defect
0.037996,defect
-0.010101,defect
-0.06931,defect
0.093609,defect
0.051421,defect
-0.068497,defect
0.011128,defect
0.135938,defect
-0.010397,defect
-0.068716,defect
-0.037946,defect
0.079064,defect
0.036942,defect
-0.103991,defect
0.055598,defect
0.130874,defect
0.005333,defect
-0.086475,defect
0.016681,defect
0.060297,defect
-0.007072,defect
0.003134,defect
0.006042,defect
0.065706,defect
0.063303,defect
-0.032204,defect
0.055591,defect
0.036432,defect
-0.045351,defect
-0.032439,defect
0.045063,defect
0.045691,defect
-0.040702,defect
-0.031723,defect
0.085884,defect
0.017852,defect
-0.059686,defect
0.005454,defect
0.08117,defect
0.034033,defect
-0.114948,defect
0.086506,defect
0.039604,defect
-0.007418,defect
-0.00555,defect
0.014625,defect
0.049094,defect
-0.025177,defect
0.035211,defect
-0.024275,defect
0.030643,defect
-0.020178,defect
-0.02599,defect
0.033531,defect
0.008087,defect
-0.024272,defect
0.051105,defect
0.081145,defect
-0.09488,defect
-0.025102,defect
0.116217,defect
-0.005418,defect
-0.058721,defect
0.048425,defect
0.052777,defect
-0.004695,defect
-0.081047,defect
0.009327,defect
0.112834,defect
-0.104715,defect
-0.026125,defect
0.07552,defect
0.047101,defect
-0.065916,defect
-0.068301,defect
0.122263,defect
-0.016356,defect
0.014912,defect
-0.013888,defect
0.041006,defect
0.093599,defect
-0.031654,defect
-0.016526,defect
0.010632,defect
0.054829,defect
0.015172,defect
-0.088975,defect
0.093611,defect
0.056316,defect
-0.102682,defect
0.049494,defect
0.069695,defect
0.008411,defect
-0.089466,defect
0.050886,defect
0.051794,defect
-0.026488,defect
-0.112546,defect
0.006872,defect
0.05483,defect
-0.017313,defect
0.043403,defect
-0.039473,defect
0.09377,defect
-0.062459,defect
0.028087,defect
0.072852,defect
-0.042937,defect
-0.027524,defect
0.050327,defect
0.029633,defect
-0.050573,defect
0.049633,defect
-0.01342,defect
0.040638,defect
0.015542,defect
-0.083302,defect
0.046133,defect
0.043602,defect
-0.006968,defect
-0.074718,defect
-0.019471,defect
0.029619,defect
-0.067307,defect
0.000232,defect
-0.006308,defect
0.01571,defect
-0.042481,defect
0.082301,defect
0.021642,defect
-0.001395,defect
-0.026954,defect
0.039103,defect
-0.003588,defect
-0.055793,defect
0.021266,defect
-0.02753,defect
0.0169,defect
-0.03947,defect
0.073268,defect
-0.03327,defect
0.044367,defect
0.000631,defect
-0.020011,defect
-0.075065,defect
0.019506,defect
0.037501,defect
-0.117099,defect
0.036469,defect
0.004154,defect
0.02341,defect
-0.045575,defect
0.032182,defect
0.030925,defect
-0.031566,defect
-0.043009,defect
-0.026745,defect
0.07001,defect
-0.049327,defect
-0.017589,defect
0.002623,defect
-0.03697,defect
-0.002147,defect
-0.022776,defect
0.010018,defect
-0.062512,defect
0.056393,defect
-0.013749,defect
-0.069207,defect
0.014201,defect
-0.029639,defect
0.014852,defect
-0.144338,defect
0.054619,defect
0.073054,defect
-0.070281,defect
0.011763,defect
0.01663,defect
0.075802,defect
-0.01629,defect
-0.034736,defect
0.032447,defect
-0.004202,defect
-0.074021,defect
-0.018365,defect
0.058355,defect
-0.044062,defect
-0.057919,defect
0.03843,defect
0.017836,defect
0.001678,defect
-0.11345,defect
-0.078599,defect
0.018564,defect
-0.000985,defect
-0.06288,defect
-0.065987,defect
-0.020353,defect
0.032077,defect
0.022527,defect
-0.04029,defect
-0.003048,defect
-0.055014,defect
0.020528,defect
0.064414,defect
-0.059199,defect
-0.075655,defect
0.008774,defect
-0.022633,defect
0.028226,defect
-0.050614,defect
-0.011711,defect
-0.013783,defect
-0.014766,defect
0.030376,defect
-0.059831,defect
-0.001592,defect
-0.049443,defect
0.014055,defect
-0.051923,defect
-0.004419,defect
-0.02593,defect
-0.068366,defect
0.054427,defect
0.01126,defect
-0.047929,defect
-0.003293,defect
0.03271,defect
0.050362,defect
-0.031609,defect
-0.157585,defect
-0.048179,defect
0.03636,defect
0.032563,defect
-0.042954,defect
-0.024922,defect
-0.047843,defect
0.051414,defect
0.103429,defect
-0.05992,defect
-0.092143,defect
-0.057955,defect
0.004143,defect
0.06122,defect
-0.063418,defect
-0.118646,defect
0.024365,defect
0.019742,defect
0.054357,defect
-0.065691,defect
-0.132266,defect
0.121983,defect
0.083329,defect
-0.084168,defect
-0.069098,defect
-0.019799,defect
0.043096,defect
-0.04062,defect
-0.076578,defect
-0.051628,defect
0.01936,defect
-0.024969,defect
-0.050957,defect
0.059505,defect
-0.04734,defect
0.012949,defect
0.019395,defect
-0.015486,defect
-0.01198,defect
0.014257,defect
-0.035476,defect
-0.019721,defect
-0.02599,defect
-0.038565,defect
0.042442,defect
-0.05973,defect
-0.035428,defect
0.028084,defect
0.009358,defect
-0.071278,defect
-0.005933,defect
0.012249,defect
0.016958,defect
-0.026976,defect
0.018191,defect
0.01452,defect
-0.089876,defect
-0.038764,defect
0.028248,defect
-0.018437,defect
-0.079857,defect
-0.038826,defect
0.030686,defect
0.036742,defect
-0.078818,defect
-0.051996,defect
0.039883,defect
0.025701,defect
-0.053379,defect
-0.069019,defect
0.01504,defect
-0.008276,defect
-0.051901,defect
-0.041287,defect
-0.0163,defect
0.037013,defect
-0.042074,defect
-0.081146,defect
-0.020495,defect
-0.003378,defect
0.032014,defect
-0.08699,defect
-0.020781,defect
0.053992,defect
-0.127444,defect
-0.042918,defect
0.02573,defect
0.033199,defect
-0.093381,defect
-0.049291,defect
0.073433,defect
0.012917,defect
-0.010099,defect
-0.000306,defect
0.003236,defect
-0.036049,defect
-0.028958,defect
-0.015666,defect
-0.006553,defect
-0.046248,defect
-0.040509,defect
0.029109,defect
0.00393,defect
-0.005285,defect
-0.001618,defect
0.022612,defect
-0.018702,defect
-0.118179,defect
0.09898,defect
-0.023216,defect
-0.089709,defect
-0.008041,defect
0.007333,defect
0.000307,defect
-0.053089,defect
-0.03168,defect
-0.016505,defect
0.062144,defect
-0.04861,defect
-0.031865,defect
0.002768,defect
0.05696,defect
-0.080131,defect
-0.067726,defect
0.012111,defect
-0.003073,defect
0.011593,defect
-0.061631,defect
-0.013717,defect
0.034001,defect
0.038175,defect
0.024452,defect
-0.035395,defect
-0.056015,defect
-0.001736,defect
-0.038608,defect
-0.005465,defect
-0.052741,defect
-0.003313,defect
0.053212,defect
-0.004921,defect
-0.062674,defect
0.004676,defect
0.070294,defect
0.016399,defect
-0.035579,defect
-0.012573,defect
0.029004,defect
-0.028493,defect
-0.024576,defect
-0.073323,defect
0.049266,defect
0.022382,defect
0.008354,defect
0.038382,defect
0.034611,defect
-0.028637,defect
-0.039712,defect
-0.024882,defect
0.098111,defect
0.03098,defect
-0.176168,defect
-0.013214,defect
0.082339,defect
0.074403,defect
-0.140657,defect
-0.019403,defect
0.071402,defect
0.134457,defect
0.04472,defect
-0.147884,defect
-0.029767,defect
0.122383,defect
0.038208,defect
-0.165191,defect
-0.017107,defect
0.129468,defect
0.062662,defect
-0.177114,defect
-0.06022,defect
0.193765,defect
-0.00389,defect
-0.142267,defect
-0.020468,defect
0.117548,defect
-0.045133,defect
-0.13661,defect
-0.047915,defect
0.053708,defect
0.068138,defect
-0.094613,defect
0.011254,defect
0.159861,defect
0.042792,defect
-0.100734,defect
-0.048328,defect
0.107617,defect
0.011152,defect
-0.140159,defect
0.063774,defect
0.07973,defect
-0.075934,defect
-0.031576,defect
0.057926,defect
0.035838,defect
0.060398,defect
-0.047237,defect
0.014444,defect
0.092823,defect
0.014554,defect
-0.026874,defect
-0.186998,defect
0.069554,defect
0.067789,defect
-0.066348,defect
-0.008207,defect
0.093665,defect
0.072845,defect
-0.06856,defect
0.011395,defect
0.076438,defect
0.006936,defect
-0.036561,defect
-0.002311,defect
-0.040697,defect
-0.033812,defect
-0.039814,defect
0.070953,defect
0.023998,defect
0.023716,defect
-0.000166,defect
-0.003543,defect
0.098785,defect
-0.022765,defect
-0.043727,defect
-0.066071,defect
-0.021827,defect
0.018395,defect
-0.001804,defect
-0.066669,defect
0.032204,defect
0.109289,defect
0.0625,defect
0.058265,defect
-0.040089,defect
0.0143,defect
0.031725,defect
-0.002707,defect
0.003953,defect
-0.023165,defect
-0.061055,defect
0.003447,defect
0.000143,defect
-0.007517,defect
0.094791,defect
-0.039642,defect
0.018745,defect
0.038607,defect
-0.04533,defect
-0.00147,defect
0.059623,defect
-0.007646,defect
-0.074369,defect
0.018093,defect
0.028079,defect
-0.049835,defect
-0.002146,defect
0.168301,defect
0.092439,defect
0.020084,defect
-0.013848,defect
0.059952,defect
-0.010144,defect
-0.079694,defect
-0.077967,defect
-0.019389,defect
0.031667,defect
-0.001887,defect
0.100403,defect
0.00931,defect
0.050569,defect
-0.028823,defect
-0.016792,defect
0.018313,defect
0.00559,defect
-0.018393,defect
-0.084896,defect
0.011253,defect
-0.010181,defect
0.01993,defect
0.007208,defect
0.014603,defect
0.017285,defect
0.03578,defect
0.039527,defect
0.021338,defect
-0.038549,defect
-0.012101,defect
0.006719,defect
-0.048973,defect
0.004326,defect
-0.029802,defect
0.005472,defect
0.014685,defect
0.033323,defect
0.052963,defect
0.015827,defect
0.028059,defect
-0.020628,defect
-0.00049,defect
0.018045,defect
-0.030438,defect
0.018621,defect
0.017039,defect
-0.027386,defect
0.051228,defect
-0.000701,defect
0.01147,defect
0.102224,defect
0.071595,defect
-0.022619,defect
-0.024924,defect
-0.004114,defect
-0.042459,defect
-0.004277,defect
-0.052618,defect
0.022535,defect
0.016465,defect
0.052596,defect
-0.01297,defect
-0.01282,defect
0.130717,defect
0.011334,defect
-0.051063,defect
0.032469,defect
0.001103,defect
-0.026135,defect
-0.005446,defect
-0.037113,defect
0.070113,defect
0.004643,defect
0.00723,defect
0.053744,defect
0.012284,defect
-0.043976,defect
0.075583,defect
0.050542,defect
-0.075829,defect
0.059794,defect
0.070247,defect
-0.087424,defect
-0.039358,defect
0.040128,defect
-0.035376,defect
0.031587,defect
0.069287,defect
0.001611,defect
0.046494,defect
0.076168,defect
-0.118373,defect
0.019367,defect
0.097185,defect
-0.083248,defect
0.002753,defect
0.092271,defect
0.011973,defect
-0.040433,defect
0.01303,defect
0.056365,defect
0.094396,defect
-0.046892,defect
-0.057304,defect
0.084821,defect
-0.056907,defect
-0.05292,defect
0.045516,defect
0.060295,defect
0.004193,defect
0.02806,defect
0.086575,defect
-0.03704,defect
0.020322,defect
0.074798,defect
-0.02817,defect
-0.088684,defect
0.050394,defect
0.026151,defect
-0.064541,defect
0.016207,defect
0.003009,defect
0.0068,defect
0.030169,defect
0.102386,defect
0.077023,defect
-0.03411,defect
0.004223,defect
0.026892,defect
-0.006086,defect
-8.1e-05,defect
-0.050713,defect
-0.036842,defect
0.029436,defect
0.027054,defect
0.078484,defect
0.015067,defect
0.002764,defect
0.069065,defect
0.008186,defect
-0.04246,defect
-0.025168,defect
0.028657,defect
0.003131,defect
0.014173,defect
0.016261,defect
0.009543,defect
-0.038241,defect
0.056903,defect
0.051671,defect
-0.022371,defect
-0.026686,defect
0.019399,defect
0.083503,defect
-0.09912,defect
-0.03438,defect
0.047399,defect
0.037785,defect
0.05028,defect
0.123379,defect
0.012687,defect
0.011223,defect
0.005263,defect
0.001515,defect
0.047764,defect
-0.062884,defect
0.010411,defect
-0.002828,defect
0.016017,defect
-0.010099,defect
-0.006103,defect
0.052885,defect
0.049377,defect
0.007123,defect
0.060565,defect
0.103264,defect
-0.048388,defect
-0.038747,defect
0.044122,defect
-0.029273,defect
-0.065601,defect
0.01207,defect
0.045858,defect
0.027994,defect
0.062385,defect
0.028915,defect
0.036394,defect
0.009029,defect
0.069761,defect
-0.048795,defect
-0.023078,defect
-0.014356,defect
-0.023983,defect
0.032917,defect
-0.0959,defect
0.058465,defect
0.092655,defect
0.035855,defect
-0.07804,defect
0.089964,defect
0.046772,defect
-0.099076,defect
0.0132,defect
-0.04158,defect
0.016451,defect
0.074368,defect
-0.05791,defect
-0.01724,defect
0.097926,defect
0.050315,defect
-0.038409,defect
0.012887,defect
0.074512,defect
0.04915,defect
-0.054261,defect
-0.035777,defect
0.074128,defect
-0.057643,defect
0.014036,defect
6e-05,defect
0.113327,defect
0.073601,defect
-0.07409,defect
0.100901,defect
0.012198,defect
-0.035025,defect
-0.064863,defect
-0.003496,defect
-0.028818,defect
-0.026644,defect
0.020853,defect
-0.007478,defect
0.052148,defect
0.039116,defect
0.116293,defect
0.027435,defect
-0.026691,defect
0.067306,defect
-0.018113,defect
-0.064557,defect
-0.069366,defect
-0.00409,defect
0.020339,defect
-0.048995,defect
0.031117,defect
0.084874,defect
0.053716,defect
0.016483,defect
0.01581,defect
0.028489,defect
0.021339,defect
-0.057597,defect
-0.020927,defect
-0.008867,defect
0.030949,defect
-0.014443,defect
-0.081005,defect
0.137135,defect
0.093385,defect
-0.00558,defect
-0.038178,defect
0.058521,defect
0.063263,defect
-0.068006,defect
-0.046713,defect
-0.036412,defect
-0.058042,defect
0.069624,defect
0.077866,defect
-0.020653,defect
0.024294,defect
0.056221,defect
0.057918,defect
-0.060018,defect
0.006867,defect
-0.015485,defect
-0.012595,defect
-0.03959,defect
-0.065293,defect
0.039414,defect
0.046285,defect
0.092861,defect
-0.014121,defect
0.041785,defect
0.098862,defect
-0.013179,defect
-0.058925,defect
-0.042044,defect
0.049181,defect
-0.019913,defect
-0.067015,defect
-0.068199,defect
0.064955,defect
0.155104,defect
-0.049909,defect
-0.011137,defect
0.048011,defect
0.068651,defect
0.005032,defect
-0.102144,defect
-0.008634,defect
-0.006861,defect
-0.016139,defect
-0.047087,defect
-0.006017,defect
-0.005857,defect
0.071585,defect
0.056503,defect
0.00024,defect
-0.024865,defect
-0.023675,defect
0.096022,defect
-0.089229,defect
-0.065247,defect
-0.029242,defect
-0.016321,defect
-0.000674,defect
-0.013907,defect
0.019111,defect
0.066278,defect
0.032417,defect
-0.00668,defect
-0.009503,defect
-0.053662,defect
-0.019391,defect
-0.081721,defect
0.014939,defect
-0.0739,defect
0.044105,defect
-0.045515,defect
-0.054908,defect
0.078963,defect
0.042697,defect
0.09706,defect
-0.171648,defect
0.003355,defect
0.007783,defect
0.051102,defect
-0.086746,defect
-0.078642,defect
0.093631,defect
-0.032166,defect
0.047009,defect
-0.096147,defect
0.120116,defect
0.035729,defect
-0.031791,defect
0.051126,defect
-0.085394,defect
-0.036183,defect
-0.057264,defect
0.026345,defect
-0.011534,defect
-0.029268,defect
-0.000222,defect
-0.011695,defect
0.072856,defect
0.060722,defect
-0.045763,defect
-0.058861,defect
-0.006467,defect
-0.049607,defect
-0.021051,defect
-0.0477,defect
-0.05163,defect
-0.017937,defect
0.021774,defect
0.012697,defect
-0.04965,defect
0.026693,defect
-0.037423,defect
0.002318,defect
-0.007148,defect
-0.079736,defect
-0.001303,defect
-0.029596,defect
-0.028406,defect
-0.030864,defect
0.00963,defect
0.032402,defect
-0.023906,defect
0.013049,defect
-0.002316,defect
0.00127,defect
-0.028511,defect
-0.040531,defect
-0.044606,defect
-0.059905,defect
-0.056545,defect
0.028619,defect
-0.014135,defect
0.03351,defect
-0.004509,defect
-0.007742,defect
0.041026,defect
-0.035561,defect
0.051331,defect
-0.121135,defect
0.00718,defect
-0.069004,defect
-0.049908,defect
-0.040939,defect
-0.054744,defect
0.070299,defect
-0.02395,defect
-0.029656,defect
0.048566,defect
0.097899,defect
-0.073335,defect
-0.061869,defect
-0.014106,defect
0.011205,defect
-0.097803,defect
-0.035424,defect
-0.002885,defect
0.043012,defect
-0.008975,defect
-0.067692,defect
0.09363,defect
-0.033886,defect
-0.073486,defect
-0.036758,defect
0.073739,defect
-0.041852,defect
-0.086962,defect
-0.072764,defect
0.020653,defect
0.026768,defect
-0.149705,defect
0.074159,defect
0.058264,defect
-0.001337,defect
-0.018208,defect
0.05176,defect
-0.046765,defect
-0.07625,defect
-0.003229,defect
-0.05739,defect
0.016043,defect
-0.112591,defect
-0.008489,defect
0.066506,defect
0.011812,defect
-0.047519,defect
-0.028752,defect
0.076319,defect
-0.01625,defect
-0.07445,defect
-0.009476,defect
-0.04764,defect
-0.041349,defect
-0.043356,defect
0.005616,defect
-0.00934,defect
-0.078629,defect
0.067598,defect
-0.05881,defect
0.019033,defect
0.010608,defect
-0.064273,defect
-0.010972,defect
0.006391,defect
-0.002745,defect
-0.071297,defect
0.049082,defect
-0.014895,defect
-0.035555,defect
-0.027033,defect
0.017597,defect
0.007474,defect
-0.015014,defect
-0.026011,defect
-0.017079,defect
-0.04977,defect
-0.093762,defect
0.038003,defect
0.011773,defect
-0.062164,defect
-0.071435,defect
0.080009,defect
0.030039,defect
-0.076708,defect
0.027535,defect
-0.012763,defect
-0.032729,defect
-0.00352,defect
0.022694,defect
-0.062882,defect
-0.077621,defect
0.028027,defect
-0.035518,defect
0.002011,defect
-0.014256,defect
-0.026011,defect
0.012763,defect
0.009175,defect
-0.00123,defect
-0.033078,defect
-0.015276,defect
-0.105276,defect
-0.000707,defect
0.042172,defect
-0.088568,defect
0.00685,defect
-0.001885,defect
-0.053663,defect
-0.024082,defect
0.048463,defect
0.051897,defect
-0.087893,defect
-0.081346,defect
0.035974,defect
0.057797,defect
-0.076465,defect
-0.058141,defect
-0.024061,defect
0.050429,defect
0.028178,defect
-0.057065,defect
-0.037169,defect
-0.057838,defect
0.065118,defect
-0.000723,defect
-0.050058,defect
-0.045875,defect
0.021941,defect
-0.033941,defect
-0.080634,defect
0.062273,defect
0.054968,defect
0.005238,defect
-0.080925,defect
0.011252,defect
0.022324,defect
-0.086108,defect
-0.087614,defect
0.045642,defect
0.050361,defect
-0.112082,defect
-0.039089,defect
0.056739,defect
0.091037,defect
-0.032268,defect
-0.089134,defect
0.057583,defect
0.026887,defect
-0.074045,defect
-0.057752,defect
0.03587,defect
0.085447,defect
-0.13351,defect
-0.107722,defect
0.139329,defect
0.110835,defect
-0.021844,defect
-0.141467,defect
0.005032,defect
0.18319,defect
-0.007842,defect
-0.138683,defect
-0.055657,defect
0.082445,defect
-0.030096,defect
-0.16289,defect
0.097653,defect
0.064673,defect
0.02787,defect
-0.024581,defect
0.034965,defect
0.029204,defect
-0.039697,defect
-0.069553,defect
-0.137427,defect
0.113852,defect
0.051399,defect
-0.053729,defect
-0.077744,defect
0.080256,defect
0.11848,defect
-0.07303,defect
-0.07551,defect
-0.007612,defect
0.06968,defect
-0.040971,defect
-0.097572,defect
0.015023,defect
0.024147,defect
0.032052,defect
-0.042565,defect
0.03044,defect
0.064372,defect
-0.068211,defect
0.056619,defect
-0.030667,defect
-0.042497,defect
0.010163,defect
-0.002971,defect
0.0357,defect
-0.028125,defect
0.027428,defect
0.07021,defect
-0.064443,defect
0.027903,defect
0.106053,defect
-0.023278,defect
-0.129649,defect
0.002204,defect
0.152816,defect
-0.092307,defect
-0.070101,defect
0.042773,defect
0.126062,defect
-0.106252,defect
-0.073786,defect
0.203741,defect
-0.00258,defect
-0.076234,defect
-0.056912,defect
0.149524,defect
-0.012078,defect
-0.057635,defect
-0.050339,defect
-0.052962,defect
0.089204,defect
0.025041,defect
0.006839,defect
-0.052947,defect
0.03421,defect
0.059415,defect
0.074835,defect
-0.056066,defect
-0.00745,defect
-0.034348,defect
0.028944,defect
0.039384,defect
-0.074599,defect
0.074009,defect
-0.141927,defect
0.078583,defect
0.02453,defect
0.010116,defect
-0.019541,defect
-0.065131,defect
0.157554,defect
-0.052592,defect
-0.012837,defect
-0.058618,defect
0.038,defect
0.102058,defect
-0.040503,defect
-0.123113,defect
0.004211,defect
0.121191,defect
0.142543,defect
-0.074486,defect
-0.090482,defect
0.077041,defect
0.081736,defect
-0.087404,defect
-0.071351,defect
0.099181,defect
0.063341,defect
0.067605,defect
-0.024401,defect
0.023147,defect
-0.129469,defect
-0.019712,defect
0.076092,defect
0.085321,defect
-0.013956,defect
-0.125922,defect
0.093799,defect
0.059962,defect
-0.111182,defect
-0.036181,defect
0.130085,defect
-0.034566,defect
-0.035799,defect
0.105404,defect
0.052321,defect
-0.045987,defect
0.017435,defect
0.118179,defect
0.011663,defect
-0.129529,defect
-0.0855,defect
0.116878,defect
0.060103,defect
-0.015408,defect
-0.018985,defect
-0.035022,defect
0.034475,defect
-0.068003,defect
-0.03979,defect
0.05764,defect
-0.011168,defect
-0.145728,defect
0.008371,defect
0.113572,defect
0.028766,defect
-0.009629,defect
0.019684,defect
0.116028,defect
-0.036899,defect
-0.056588,defect
-0.04825,defect
0.106818,defect
-0.020595,defect
-0.037808,defect
0.107288,defect
0.007158,defect
0.021096,defect
-0.115541,defect
0.024508,defect
0.175917,defect
-0.047003,defect
-0.026827,defect
0.154908,defect
-0.048352,defect
-0.076209,defect
-0.02072,defect
0.028718,defect
-0.048873,defect
0.045577,defect
0.067955,defect
0.044665,defect
0.029449,defect
-0.051474,defect
0.113823,defect
0.063995,defect
-0.034211,defect
-0.043808,defect
0.050984,defect
-0.045147,defect
-0.086389,defect
0.014243,defect
0.133705,defect
-0.015395,defect
-0.029697,defect
0.108967,defect
0.054943,defect
-0.04781,defect
0.010676,defect
0.100443,defect
-0.073274,defect
-0.090769,defect
-0.006976,defect
0.009402,defect
-0.05563,defect
0.01975,defect
0.084732,defect
0.11084,defect
-0.048041,defect
-0.063018,defect
0.037099,defect
0.009418,defect
-0.044693,defect
-0.020662,defect
0.073,defect
-0.096784,defect
-0.054903,defect
-0.026253,defect
0.025462,defect
0.074142,defect
0.007264,defect
0.049074,defect
0.131756,defect
0.001749,defect
0.006247,defect
0.060175,defect
0.003292,defect
-0.000349,defect
